doi,cite_num_outgoing,cite_num_ingoing,oci_outgoing,oci_ingoing,status
10.5281/zenodo.14062310,0.0,0,[],[],ok
10.5281/zenodo.6644959,0.0,1,[],['064208390-062103578267'],ok
10.5281/zenodo.10058978,0.0,0,[],[],ok
10.5281/zenodo.5151264,0.0,1,[],['061202127125-06404010555'],ok
10.5281/zenodo.10529646,0.0,0,[],[],ok
10.5281/zenodo.6759259,0.0,0,[],[],ok
10.5281/zenodo.12686732,0.0,0,[],[],ok
10.5281/zenodo.14726581,0.0,0,[],[],ok
10.5281/zenodo.14719929,0.0,0,[],[],ok
10.5281/zenodo.14723531,0.0,0,[],[],ok
10.5281/zenodo.14724080,0.0,0,[],[],ok
10.5281/zenodo.14811919,0.0,0,[],[],ok
10.5281/zenodo.14726677,0.0,0,[],[],ok
10.5281/zenodo.14781680,0.0,0,[],[],ok
10.5281/zenodo.14228412,0.0,0,[],[],ok
10.5281/zenodo.14216211,0.0,0,[],[],ok
10.5281/zenodo.5762502,0.0,0,[],[],ok
10.5281/zenodo.14228587,0.0,0,[],[],ok
10.5281/zenodo.14412247,0.0,0,[],[],ok
10.5281/zenodo.7860766,0.0,0,[],[],ok
10.5281/zenodo.14732735,0.0,0,[],[],ok
10.5281/zenodo.15012915,0.0,0,[],[],ok
10.5281/zenodo.5201610,0.0,0,[],[],ok
10.5281/zenodo.5654169,0.0,0,[],[],ok
10.5281/zenodo.14014820,0.0,0,[],[],ok
10.5281/zenodo.10540616,0.0,0,[],[],ok
10.5281/zenodo.15256903,0.0,0,[],[],ok
10.5281/zenodo.12784822,0.0,0,[],[],ok
10.5281/zenodo.15299911,0.0,0,[],[],ok
10.5281/zenodo.13741951,0.0,0,[],[],ok
10.5281/zenodo.15390291,0.0,0,[],[],ok
10.5281/zenodo.10944121,0.0,0,[],[],ok
10.5281/zenodo.2635621,0.0,0,[],[],ok
10.5281/zenodo.13959814,0.0,0,[],[],ok
10.5281/zenodo.6759303,0.0,0,[],[],ok
10.5281/zenodo.12686795,0.0,0,[],[],ok
10.5281/zenodo.6761032,0.0,0,[],[],ok
10.5281/zenodo.1257913,0.0,0,[],[],ok
10.5281/zenodo.10277460,0.0,0,[],[],ok
10.5281/zenodo.7507246,0.0,0,[],[],ok
10.5281/zenodo.14751963,0.0,0,[],[],ok
10.5281/zenodo.6759212,0.0,0,[],[],ok
10.5281/zenodo.7544041,0.0,0,[],[],ok
10.5281/zenodo.7147985,0.0,1,[],['061403871170-061203825860'],ok
10.5281/zenodo.10390803,0.0,0,[],[],ok
10.5281/zenodo.15323409,0.0,0,[],[],ok
10.5281/zenodo.15071951,0.0,0,[],[],ok
10.5281/zenodo.3628247,0.0,1,[],['06150538874-061203583446'],ok
10.5281/zenodo.10638757,0.0,0,[],[],ok
10.5281/zenodo.6634694,0.0,0,[],[],ok
10.5281/zenodo.14719989,0.0,0,[],[],ok
10.5281/zenodo.6478113,0.0,0,[],[],ok
10.5281/zenodo.11502954,0.0,0,[],[],ok
10.5281/zenodo.10225594,0.0,0,[],[],ok
10.5281/zenodo.7319887,0.0,0,[],[],ok
10.5281/zenodo.14934067,0.0,0,[],[],ok
10.5281/zenodo.10993602,0.0,0,[],[],ok
10.5281/zenodo.15042306,0.0,0,[],[],ok
10.5281/zenodo.12686603,0.0,0,[],[],ok
10.5281/zenodo.6759180,0.0,0,[],[],ok
10.1016/j.ijengsci.2021.103547,28.0,33,"['06401787291-06102623080', '06401787291-06203035667', '06401787291-0670155762', '06401787291-062101096513', '06401787291-06401787502', '06401787291-06903530697', '06401787291-0670625341', '06401787291-061702068636', '06401787291-06603925548', '06401787291-062501302527', '06401787291-06902669720', '06401787291-061901107195', '06401787291-06401787395', '06401787291-06130617770', '06401787291-061501440967', '06401787291-0610871590', '06401787291-06803059940', '06401787291-061502065574', '06401787291-061901107297', '06401787291-062201098397', '06401787291-0660523592', '06401787291-061901107279', '06401787291-06170262390', '06401787291-06601777158', '06401787291-06301314088', '06401787291-06601777486', '06401787291-06303916959', '06401787291-062101096723']","['06404777720-06401787291', '06530158348-06401787291', '06204808452-06401787291', '06310608554-06401787291', '06304851877-06401787291', '061404097694-06401787291', '06280384331-06401787291', '0649077323-06401787291', '062104296308-06401787291', '06304344743-06401787291', '0660152983-06401787291', '06180763215-06401787291', '062503922927-06401787291', '061604214964-06401787291', '06310608282-06401787291', '06304646756-06401787291', '06204774528-06401787291', '061104343248-06401787291', '061301760571-06401787291', '0643090702-06401787291', '061204224938-06401787291', '06603904571-06401787291', '0630854292-06401787291', '06530158434-06401787291', '062603943671-06401787291', '06104429426-06401787291', '06504800954-06401787291', '061504264625-06401787291', '062104303128-06401787291', '062503507661-06401787291', '061803485728-06401787291', '061803506971-06401787291', '0670950993-06401787291']",ok
10.5281/zenodo.6759282,0.0,0,[],[],ok
10.5281/zenodo.7788432,0.0,0,[],[],ok
10.5281/zenodo.6182128,0.0,1,[],['061603442628-062503961609'],ok
10.5281/zenodo.13338190,0.0,0,[],[],ok
10.5281/zenodo.6942800,0.0,0,[],[],ok
10.5281/zenodo.8162579,0.0,0,[],[],ok
10.5281/zenodo.15383610,0.0,0,[],[],ok
10.5281/zenodo.8147845,0.0,0,[],[],ok
10.5281/zenodo.15389391,0.0,0,[],[],ok
10.5281/zenodo.15398053,0.0,0,[],[],ok
10.5281/zenodo.15411036,0.0,0,[],[],ok
10.5281/zenodo.10371026,0.0,0,[],[],ok
10.5281/zenodo.14944905,0.0,0,[],[],ok
10.5281/zenodo.14947856,0.0,0,[],[],ok
10.5281/zenodo.14065324,0.0,0,[],[],ok
10.5281/zenodo.5604619,0.0,0,[],[],ok
10.5281/zenodo.6504440,0.0,0,[],[],ok
10.5281/zenodo.14857483,0.0,0,[],[],ok
10.5281/zenodo.6523448,0.0,0,[],[],ok
10.5281/zenodo.11654289,0.0,0,[],[],ok
10.5281/zenodo.14780448,0.0,0,[],[],ok
10.5281/zenodo.13742643,0.0,0,[],[],ok
10.3897/natureconservation.25.23776.suppl2,0.0,0,[],[],ok
10.3897/natureconservation.25.23776.suppl3,0.0,0,[],[],ok
10.3897/natureconservation.25.23776.suppl4,0.0,0,[],[],ok
10.5281/zenodo.8286829,0.0,0,[],[],ok
10.5281/zenodo.13289677,0.0,0,[],[],ok
10.5281/zenodo.13289673,0.0,0,[],[],ok
10.5281/zenodo.14989084,0.0,0,[],[],ok
10.5281/zenodo.7499496,0.0,0,[],[],ok
10.5281/zenodo.3732887,0.0,2,[],"['06220177821-062503578255', '06220667693-062503578255']",ok
10.5281/zenodo.13254400,0.0,0,[],[],ok
10.3897/natureconservation.25.23776.suppl1,0.0,0,[],[],ok
10.5281/zenodo.14989462,0.0,0,[],[],ok
10.5281/zenodo.13257103,0.0,0,[],[],ok
10.5281/zenodo.14512558,0.0,0,[],[],ok
10.5281/zenodo.14988872,0.0,0,[],[],ok
10.5281/zenodo.10637846,0.0,0,[],[],ok
10.5281/zenodo.14989192,0.0,0,[],[],ok
10.5281/zenodo.11401482,0.0,0,[],[],ok
10.5281/zenodo.14513576,0.0,0,[],[],ok
10.5281/zenodo.7712915,0.0,0,[],[],ok
10.5281/zenodo.14989775,0.0,0,[],[],ok
10.5281/zenodo.15275861,0.0,0,[],[],ok
10.5281/zenodo.14989091,0.0,0,[],[],ok
10.5281/zenodo.15102846,0.0,0,[],[],ok
10.5281/zenodo.11638256,0.0,0,[],[],ok
10.5281/zenodo.13920995,0.0,0,[],[],ok
10.5281/zenodo.10879191,0.0,0,[],[],ok
10.5281/zenodo.10848836,0.0,0,[],[],ok
10.5281/zenodo.12911527,0.0,0,[],[],ok
10.5281/zenodo.3726199,0.0,0,[],[],ok
10.5281/zenodo.1318144,0.0,0,[],[],ok
10.5281/zenodo.14726588,0.0,0,[],[],ok
10.5281/zenodo.13289671,0.0,0,[],[],ok
10.5281/zenodo.13289675,0.0,0,[],[],ok
10.5281/zenodo.13289667,0.0,0,[],[],ok
10.5061/dryad.dk563,1.0,4,['060285665-06160992502'],"['06320480317-060285665', '0660180407-060285665', '06210170606-060285665', '061801513882-060285665']",ok
10.5281/zenodo.10417518,0.0,0,[],[],ok
10.5061/dryad.t7g11,1.0,4,['060299167-061903026490'],"['061101640028-060299167', '061703027856-060299167', '061801144464-060299167', '061903026490-060299167']",ok
10.5281/zenodo.13289665,0.0,0,[],[],ok
10.5281/zenodo.13289669,0.0,0,[],[],ok
10.5061/dryad.w3r2280qf,1.0,1,['060300922-0630842694'],['061403175961-060300922'],ok
10.5281/zenodo.13951096,0.0,0,[],[],ok
10.5281/zenodo.7692455,0.0,0,[],[],ok
10.5281/zenodo.3702314,0.0,0,[],[],ok
10.5281/zenodo.10410169,0.0,0,[],[],ok
10.5281/zenodo.14883071,0.0,0,[],[],ok
10.5281/zenodo.14208856,0.0,0,[],[],ok
10.5281/zenodo.8027737,0.0,0,[],[],ok
10.5281/zenodo.8190389,0.0,0,[],[],ok
10.5281/zenodo.48703,0.0,0,[],[],ok
10.5281/zenodo.4812987,0.0,0,[],[],ok
10.5281/zenodo.10131535,0.0,0,[],[],ok
10.5281/zenodo.8114407,0.0,0,[],[],ok
10.5281/zenodo.4016598,0.0,0,[],[],ok
10.48550/arXiv.2310.16700,0.0,0,[],[],ok
10.5281/zenodo.8152674,0.0,0,[],[],ok
10.5061/dryad.7bn22,1.0,0,['060277708-06170992390'],[],ok
10.5281/zenodo.7319443,0.0,0,[],[],ok
10.5281/zenodo.5948592,0.0,1,[],['06190184947-061103602803'],ok
10.5281/zenodo.10649490,0.0,0,[],[],ok
10.5281/zenodo.11068354,0.0,0,[],[],ok
10.5281/zenodo.5774107,0.0,0,[],[],ok
10.5281/zenodo.8021211,0.0,0,[],[],ok
10.5281/zenodo.14224378,0.0,0,[],[],ok
10.5281/zenodo.6572530,0.0,0,[],[],ok
10.5281/zenodo.14507644,0.0,0,[],[],ok
10.5281/zenodo.3753897,0.0,0,[],[],ok
10.5281/zenodo.7918936,0.0,0,[],[],ok
10.5281/zenodo.5769546,0.0,0,[],[],ok
10.5281/zenodo.7794102,0.0,0,[],[],ok
10.5281/zenodo.13769104,0.0,0,[],[],ok
10.5281/zenodo.15010966,0.0,0,[],[],ok
10.5281/zenodo.15118326,0.0,0,[],[],ok
10.5281/zenodo.5818362,0.0,0,[],[],ok
10.5281/zenodo.8093885,0.0,0,[],[],ok
10.5281/zenodo.11234020,0.0,0,[],[],ok
10.5281/zenodo.15155946,0.0,0,[],[],ok
10.5281/zenodo.4060344,0.0,0,[],[],ok
10.5281/zenodo.6558408,0.0,0,[],[],ok
10.5281/zenodo.6567209,0.0,0,[],[],ok
10.5281/zenodo.14284044,0.0,0,[],[],ok
10.5281/zenodo.1326462,0.0,0,[],[],ok
10.5281/zenodo.5714474,0.0,0,[],[],ok
10.5281/zenodo.15205872,0.0,0,[],[],ok
10.5281/zenodo.10875471,0.0,0,[],[],ok
10.5281/zenodo.10778098,0.0,0,[],[],ok
10.5281/zenodo.2559482,0.0,0,[],[],ok
10.5281/zenodo.8138286,0.0,0,[],[],ok
10.5281/zenodo.10797014,0.0,0,[],[],ok
10.5281/zenodo.12680754,0.0,0,[],[],ok
10.5281/zenodo.12626581,0.0,0,[],[],ok
10.5281/zenodo.13132044,0.0,0,[],[],ok
10.5281/zenodo.7728524,0.0,0,[],[],ok
10.5281/zenodo.14927541,0.0,0,[],[],ok
10.5281/zenodo.3774090,0.0,0,[],[],ok
10.5281/zenodo.15423789,0.0,0,[],[],ok
10.5281/zenodo.14267775,0.0,0,[],[],ok
10.5281/zenodo.1318135,0.0,0,[],[],ok
10.5281/zenodo.14052014,0.0,0,[],[],ok
10.5281/zenodo.3603761,0.0,0,[],[],ok
10.5281/zenodo.15062779,0.0,0,[],[],ok
10.5281/zenodo.7519150,0.0,0,[],[],ok
10.5281/zenodo.6611133,0.0,0,[],[],ok
10.5281/zenodo.7966649,0.0,0,[],[],ok
10.5281/zenodo.6416193,0.0,0,[],[],ok
10.5281/zenodo.13595353,0.0,0,[],[],ok
10.5281/zenodo.5076509,0.0,0,[],[],ok
10.5281/zenodo.15266663,0.0,0,[],[],ok
10.5281/zenodo.3702316,0.0,0,[],[],ok
10.5281/zenodo.7626636,0.0,0,[],[],ok
10.5281/zenodo.15002765,0.0,0,[],[],ok
10.5061/dryad.15r7f,1.0,0,['060265763-062602766904'],[],ok
10.5281/zenodo.15175607,0.0,0,[],[],ok
10.5281/zenodo.14040985,0.0,0,[],[],ok
10.1103/PhysRevB.105.165146,44.0,20,"['061201773348-061701310745', '061201773348-0636055611', '061201773348-061401762085', '061201773348-061601787328', '061201773348-061301775505', '061201773348-061602073936', '061201773348-062601922815', '061201773348-06601806630', '061201773348-062101788931', '061201773348-062603328303', '061201773348-06150297169', '061201773348-0690734093', '061201773348-061802056428', '061201773348-06801804964', '061201773348-061301775170', '061201773348-061101316546', '061201773348-061902056498', '061201773348-061401761653', '061201773348-061401761560', '061201773348-062503494651', '061201773348-0670349598', '061201773348-06701780356', '061201773348-061802029150', '061201773348-061902055899', '061201773348-061403482731', '061201773348-06601806118', '061201773348-06250480818', '061201773348-06501801543', '061201773348-06190629029', '061201773348-06703908460', '061201773348-061401588143', '061201773348-061201773853', '061201773348-062102052491', '061201773348-061601787035', '061201773348-061501782827', '061201773348-061802057373', '061201773348-06210624888', '061201773348-061401761968', '061201773348-061802056380', '061201773348-06240613042', '061201773348-061802056062', '061201773348-061902056706', '061201773348-062202047971', '061201773348-061601787084']","['06404784979-061201773348', '06360175162-061201773348', '06510100990-061201773348', '062204364893-061201773348', '061103994262-061201773348', '06270377515-061201773348', '06604663832-061201773348', '06903997471-061201773348', '061403920744-061201773348', '06903998143-061201773348', '06290524857-061201773348', '06270572515-061201773348', '06703951281-061201773348', '061104416221-061201773348', '062204301711-061201773348', '062103962308-061201773348', '061403849851-061201773348', '061403895551-061201773348', '061303842844-061201773348', '06520120190-061201773348']",ok
10.5281/zenodo.5006116,0.0,1,[],['06404272893-06404272894'],ok
10.5281/zenodo.3735831,0.0,0,[],[],ok
10.5281/zenodo.15310495,0.0,0,[],[],ok
10.5281/zenodo.14945479,0.0,0,[],[],ok
10.5281/zenodo.12915527,0.0,0,[],[],ok
10.5281/zenodo.6186227,0.0,0,[],[],ok
10.5281/zenodo.10535655,0.0,0,[],[],ok
10.5281/zenodo.2587541,0.0,0,[],[],ok
10.5281/zenodo.15236895,0.0,0,[],[],ok
10.5281/zenodo.15209519,0.0,0,[],[],ok
10.5281/zenodo.15178218,0.0,0,[],[],ok
10.5281/zenodo.14974216,0.0,0,[],[],ok
10.5281/zenodo.14771240,0.0,0,[],[],ok
10.5281/zenodo.5030891,0.0,0,[],[],ok
10.5281/zenodo.14671018,0.0,0,[],[],ok
10.5281/zenodo.14185494,0.0,0,[],[],ok
10.5281/zenodo.14585764,0.0,0,[],[],ok
10.5281/zenodo.11390829,0.0,0,[],[],ok
10.5281/zenodo.14277016,0.0,0,[],[],ok
10.5281/zenodo.10614713,0.0,0,[],[],ok
10.5281/zenodo.7848660,0.0,0,[],[],ok
10.1109/JIOT.2024.3431913,0.0,0,[],[],ok
10.5281/zenodo.1189335,0.0,0,[],[],ok
10.5281/zenodo.7186477,0.0,0,[],[],ok
10.5281/zenodo.10692507,0.0,0,[],[],ok
10.5061/dryad.m0cfxpp52,0.0,0,[],[],ok
10.5281/zenodo.1313205,0.0,1,[],['06901287503-060310110'],ok
10.5281/zenodo.8379472,0.0,0,[],[],ok
10.5281/zenodo.1038042,0.0,0,[],[],ok
10.5281/zenodo.6341838,0.0,0,[],[],ok
10.3897/ib.4.12439.figure1,0.0,0,[],[],ok
10.5281/zenodo.13987573,0.0,0,[],[],ok
10.3897/italianbotanist.4.12439.figure1,0.0,0,[],[],ok
10.3897/ib.4.12439.2,0.0,0,[],[],ok
10.3897/ib.4.12439.figure5,0.0,0,[],[],ok
10.5281/zenodo.10891826,0.0,0,[],[],ok
10.3897/italianbotanist.4.12439.figure4,0.0,0,[],[],ok
10.3897/ib.4.12439.3,0.0,0,[],[],ok
10.3897/italianbotanist.4.12439.figure3,0.0,0,[],[],ok
10.5281/zenodo.7944844,0.0,1,[],['06490140572-061703839020'],ok
10.5281/zenodo.10031307,0.0,0,[],[],ok
10.3897/ib.4.12439.4,0.0,0,[],[],ok
10.3897/ib.4.12439.figure3,0.0,0,[],[],ok
10.3897/italianbotanist.4.12439.figure2,0.0,0,[],[],ok
10.5281/zenodo.8208917,0.0,0,[],[],ok
10.3897/ib.4.12439.1,0.0,0,[],[],ok
10.3897/italianbotanist.4.12439.figure5,0.0,0,[],[],ok
10.3897/ib.4.12439.figure2,0.0,0,[],[],ok
10.3897/ib.4.12439.5,0.0,0,[],[],ok
10.3897/ib.4.12439.figure4,0.0,0,[],[],ok
10.5281/zenodo.13759423,0.0,0,[],[],ok
10.5281/zenodo.4633412,0.0,0,[],[],ok
10.5281/zenodo.7675826,0.0,0,[],[],ok
10.5281/zenodo.1318016,0.0,0,[],[],ok
10.5281/zenodo.1318184,0.0,0,[],[],ok
10.5281/zenodo.4633475,0.0,0,[],[],ok
10.5281/zenodo.7519006,0.0,0,[],[],ok
10.5281/zenodo.10048031,0.0,0,[],[],ok
10.5281/zenodo.6390355,0.0,1,[],['061903570783-061403914727'],ok
10.5281/zenodo.10014195,0.0,0,[],[],ok
10.5281/zenodo.5634581,0.0,0,[],[],ok
10.5281/zenodo.10567550,0.0,0,[],[],ok
10.5281/zenodo.3484592,0.0,0,[],[],ok
10.5061/dryad.s3d45,1.0,1,['060297878-06160992893'],['06160992893-060297878'],ok
10.5281/zenodo.7261534,0.0,0,[],[],ok
10.5281/zenodo.14260656,0.0,0,[],[],ok
10.5281/zenodo.5075641,0.0,0,[],[],ok
10.5281/zenodo.11110714,0.0,0,[],[],ok
10.5281/zenodo.8192876,0.0,0,[],[],ok
10.5281/zenodo.7156607,0.0,0,[],[],ok
10.5281/zenodo.13753505,0.0,0,[],[],ok
10.5281/zenodo.13869570,0.0,0,[],[],ok
10.5281/zenodo.6416184,0.0,1,[],['06203950722-062204019158'],ok
10.5281/zenodo.3264851,0.0,0,[],[],ok
10.5281/zenodo.8118475,0.0,0,[],[],ok
10.5281/zenodo.6559928,0.0,0,[],[],ok
10.5281/zenodo.4448197,0.0,0,[],[],ok
10.5281/zenodo.10991103,0.0,0,[],[],ok
10.5281/zenodo.7792055,0.0,0,[],[],ok
10.5281/zenodo.11174343,0.0,0,[],[],ok
10.5281/zenodo.14046986,0.0,0,[],[],ok
10.5281/zenodo.15095463,0.0,0,[],[],ok
10.2903/sp.efsa.2024.EN-8561,57.0,0,"['061704125261-062303806297', '061704125261-062402202762', '061704125261-06190996523', '061704125261-061501406494', '061704125261-06604453470', '061704125261-0610463209', '061704125261-0680575333', '061704125261-061103729753', '061704125261-061602245151', '061704125261-061501637549', '061704125261-0618077546', '061704125261-06102604417', '061704125261-062101107484', '061704125261-062102780538', '061704125261-06603475873', '061704125261-06401337699', '061704125261-06204145513', '061704125261-061601332122', '061704125261-0650571568', '061704125261-062401126424', '061704125261-06180400155', '061704125261-06140174501', '061704125261-0660901847', '061704125261-061901866728', '061704125261-06270119425', '061704125261-06301651986', '061704125261-06190249861', '061704125261-06140174423', '061704125261-06603117609', '061704125261-062302697625', '061704125261-061902621438', '061704125261-06902283690', '061704125261-062502203003', '061704125261-061502810063', '061704125261-06301531639', '061704125261-0640588153', '061704125261-061701344499', '061704125261-062102780450', '061704125261-06190176563', '061704125261-06501443596', '061704125261-06403098854', '061704125261-061801342230', '061704125261-06501304033', '061704125261-06301504989', '061704125261-061103729724', '061704125261-062602863109', '061704125261-0650246035', '061704125261-0660571843', '061704125261-06140174471', '061704125261-06190574655', '061704125261-06601478247', '061704125261-0610558215', '061704125261-06120563259', '061704125261-06210173649', '061704125261-06601541852', '061704125261-0660649551', '061704125261-06901487057']",[],ok
10.5061/dryad.91qd114b,1.0,1,['060280629-06103173031'],['06103173031-060280629'],ok
10.5281/zenodo.12167206,0.0,0,[],[],ok
10.5281/zenodo.6559852,0.0,0,[],[],ok
10.5281/zenodo.14046073,0.0,0,[],[],ok
10.5281/zenodo.8172393,0.0,0,[],[],ok
10.5281/zenodo.8135955,0.0,0,[],[],ok
10.5281/zenodo.14761912,0.0,0,[],[],ok
10.5061/dryad.p8cz8w9vz,0.0,0,[],[],ok
10.5281/zenodo.12755014,0.0,0,[],[],ok
10.5281/zenodo.6020475,0.0,2,[],"['062103548460-062103563607', '06802927966-062103563607']",ok
10.5281/zenodo.13143698,0.0,0,[],[],ok
10.5281/zenodo.5060152,0.0,0,[],[],ok
10.3897/ib.3.12663.figure1,0.0,0,[],[],ok
10.5281/zenodo.1136269,0.0,0,[],[],ok
10.5281/zenodo.5340533,0.0,0,[],[],ok
10.5281/zenodo.7784934,0.0,0,[],[],ok
10.5281/zenodo.14849735,0.0,0,[],[],ok
10.3897/italianbotanist.3.12663.figure2,0.0,0,[],[],ok
10.3897/italianbotanist.3.12663.figure1,0.0,0,[],[],ok
10.3897/ib.3.12663.figure2,0.0,0,[],[],ok
10.5281/zenodo.13904348,0.0,0,[],[],ok
10.5281/zenodo.10572810,0.0,0,[],[],ok
10.5281/zenodo.4399641,0.0,0,[],[],ok
10.5281/zenodo.7352135,0.0,0,[],[],ok
10.5281/zenodo.50114,0.0,0,[],[],ok
10.5281/zenodo.4072016,0.0,0,[],[],ok
10.5281/zenodo.12733624,0.0,0,[],[],ok
10.5281/zenodo.10935013,0.0,0,[],[],ok
10.5281/zenodo.5030861,0.0,0,[],[],ok
10.5281/zenodo.6559939,0.0,0,[],[],ok
10.5281/zenodo.6534011,0.0,1,[],['061801708322-061603599962'],ok
10.5061/dryad.8h067,1.0,1,['060279889-06190470130'],['06190470130-060279889'],ok
10.5281/zenodo.10938447,0.0,0,[],[],ok
10.5281/zenodo.10214128,0.0,0,[],[],ok
10.5281/zenodo.4603584,0.0,0,[],[],ok
10.5281/zenodo.7705093,0.0,0,[],[],ok
10.5281/zenodo.12680605,0.0,0,[],[],ok
10.5281/zenodo.3816665,0.0,0,[],[],ok
10.5281/zenodo.10528246,0.0,0,[],[],ok
10.5281/zenodo.815603,0.0,0,[],[],ok
10.5281/zenodo.3361387,0.0,0,[],[],ok
10.3897/zse.95.32803.figure71,0.0,0,[],[],ok
10.3897/zse.95.32803.figure32,0.0,0,[],[],ok
10.3897/zse.95.32803.figure60,0.0,0,[],[],ok
10.3897/zse.95.32803.figure18,0.0,0,[],[],ok
10.3897/zse.95.32803.figure85,0.0,0,[],[],ok
10.3897/zse.95.32803.figure73,0.0,0,[],[],ok
10.3897/zse.95.32803.figure48,0.0,0,[],[],ok
10.3897/zse.95.32803.figure53,0.0,0,[],[],ok
10.3897/zse.95.32803.figure112,0.0,0,[],[],ok
10.5281/zenodo.13993686,0.0,0,[],[],ok
10.3897/zse.95.32803.figure42,0.0,0,[],[],ok
10.3897/zse.95.32803.figure39,0.0,0,[],[],ok
10.3897/zse.95.32803.figure65,0.0,0,[],[],ok
10.3897/zse.95.32803.figure8,0.0,0,[],[],ok
10.3897/zse.95.32803.figure115,0.0,0,[],[],ok
10.3897/zse.95.32803.figure102,0.0,0,[],[],ok
10.3897/zse.95.32803.figure52,0.0,0,[],[],ok
10.3897/zse.95.32803.figure80,0.0,0,[],[],ok
10.3897/zse.95.32803.figure3,0.0,0,[],[],ok
10.3897/zse.95.32803.figure58,0.0,0,[],[],ok
10.3897/zse.95.32803.figure114,0.0,0,[],[],ok
10.3897/zse.95.32803.figure111,0.0,0,[],[],ok
10.3897/zse.95.32803.figure94,0.0,0,[],[],ok
10.5281/zenodo.13785839,0.0,0,[],[],ok
10.3897/zse.95.32803.figure19,0.0,0,[],[],ok
10.3897/zse.95.32803.figure91,0.0,0,[],[],ok
10.5281/zenodo.10193821,0.0,0,[],[],ok
10.3897/zse.95.32803.figure82,0.0,0,[],[],ok
10.3897/zse.95.32803.figure84,0.0,0,[],[],ok
10.3897/zse.95.32803.figure23,0.0,0,[],[],ok
10.3897/zse.95.32803.figure21,0.0,0,[],[],ok
10.3897/zse.95.32803.figure17,0.0,0,[],[],ok
10.3897/zse.95.32803.figure7,0.0,0,[],[],ok
10.3897/zse.95.32803.figure44,0.0,0,[],[],ok
10.3897/zse.95.32803.figure100,0.0,0,[],[],ok
10.3897/zse.95.32803.figure46,0.0,0,[],[],ok
10.3897/zse.95.32803.figure76,0.0,0,[],[],ok
10.3897/zse.95.32803.figure45,0.0,0,[],[],ok
10.3897/zse.95.32803.figure117,0.0,0,[],[],ok
10.3897/zse.95.32803.figure89,0.0,0,[],[],ok
10.3897/zse.95.32803.figure51,0.0,0,[],[],ok
10.3897/zse.95.32803.figure61,0.0,0,[],[],ok
10.3897/zse.95.32803.figure49,0.0,0,[],[],ok
10.3897/zse.95.32803.figure4,0.0,0,[],[],ok
10.3897/zse.95.32803.figure36,0.0,0,[],[],ok
10.3897/zse.95.32803.figure95,0.0,0,[],[],ok
10.5281/zenodo.10222547,0.0,0,[],[],ok
10.3897/zse.95.32803.figure98,0.0,0,[],[],ok
10.3897/zse.95.32803.figure34,0.0,0,[],[],ok
10.5281/zenodo.10370725,0.0,0,[],[],ok
10.3897/zse.95.32803.figure79,0.0,0,[],[],ok
10.3897/zse.95.32803.figure116,0.0,0,[],[],ok
10.3897/zse.95.32803.figure31,0.0,0,[],[],ok
10.3897/zse.95.32803.figure64,0.0,0,[],[],ok
10.3897/zse.95.32803.figure62,0.0,0,[],[],ok
10.3897/zse.95.32803.figure9,0.0,0,[],[],ok
10.3897/zse.95.32803.figure81,0.0,0,[],[],ok
10.3897/zse.95.32803.figure14,0.0,0,[],[],ok
10.3897/zse.95.32803.figure15,0.0,0,[],[],ok
10.3897/zse.95.32803.figure20,0.0,0,[],[],ok
10.3897/zse.95.32803.figure13,0.0,0,[],[],ok
10.3897/zse.95.32803.figure99,0.0,0,[],[],ok
10.3897/zse.95.32803.figure27,0.0,0,[],[],ok
10.3897/zse.95.32803.figure113,0.0,0,[],[],ok
10.5281/zenodo.3872004,0.0,0,[],[],ok
10.3897/zse.95.32803.figure11,0.0,0,[],[],ok
10.3897/zse.95.32803.figure83,0.0,0,[],[],ok
10.3897/zse.95.32803.figure57,0.0,0,[],[],ok
10.3897/zse.95.32803.figure35,0.0,0,[],[],ok
10.3897/zse.95.32803.figure101,0.0,0,[],[],ok
10.3897/zse.95.32803.figure50,0.0,0,[],[],ok
10.3897/zse.95.32803.figure63,0.0,0,[],[],ok
10.5281/zenodo.2558258,0.0,0,[],[],ok
10.3897/zse.95.32803.figure43,0.0,0,[],[],ok
10.3897/zse.95.32803.figure93,0.0,0,[],[],ok
10.3897/zse.95.32803.figure103,0.0,0,[],[],ok
10.3897/zse.95.32803.figure25,0.0,0,[],[],ok
10.3897/zse.95.32803.figure29,0.0,0,[],[],ok
10.3897/zse.95.32803.figure78,0.0,0,[],[],ok
10.3897/zse.95.32803.figure26,0.0,0,[],[],ok
10.3897/zse.95.32803.figure59,0.0,0,[],[],ok
10.3897/zse.95.32803.figure88,0.0,0,[],[],ok
10.3897/zse.95.32803.figure38,0.0,0,[],[],ok
10.3897/zse.95.32803.figure2,0.0,0,[],[],ok
10.3897/zse.95.32803.figure75,0.0,0,[],[],ok
10.3897/zse.95.32803.figure30,0.0,0,[],[],ok
10.3897/zse.95.32803.figure66,0.0,0,[],[],ok
10.3897/zse.95.32803.figure107,0.0,0,[],[],ok
10.3897/zse.95.32803.figure40,0.0,0,[],[],ok
10.3897/zse.95.32803.figure109,0.0,0,[],[],ok
10.3897/zse.95.32803.figure24,0.0,0,[],[],ok
10.3897/zse.95.32803.figure69,0.0,0,[],[],ok
10.3897/zse.95.32803.figure86,0.0,0,[],[],ok
